PC1,PC2,PC3,RecordID
2.8030044556519833,-0.043156565494393576,0.7890283694992254,17
2.6381106380606614,-0.2731836054637726,1.39414505388643,17
3.256582871108837,-0.19525660581764995,1.9520535841411024,17
3.3797589775444288,0.5359428307562595,1.049759941771235,17
2.956643386206385,0.3758433621075912,1.7902307911117952,17
2.685196916669216,0.10952698579256047,2.2061629386781645,17
2.2323015355940705,-0.07795684266664864,0.6092242311396303,17
2.5947354635753497,0.5568703464490967,0.9510483443199556,17
2.824685537996096,-0.07863731455203446,1.0121517357438128,17
2.0740134938927843,0.07887499820816361,1.2630333616100502,17
1.8847839458283664,0.15340761885310672,1.2115064050601063,17
2.0798979477507276,0.247605596499957,1.0779394737227768,17
1.8777576645014784,0.004742436015472023,1.3111489400032166,17
2.473812434498712,-0.46412000747802656,1.489940645054654,17
4.062621127913802,0.015134768390427565,1.9918150536413455,17
2.4913395751959713,0.2760339633535754,1.3101552261079004,17
2.1815726000090243,0.20524371731265606,0.8368903610260648,17
2.556955168124547,0.2985855156286391,1.0757427724015172,17
2.3000113442853087,-0.1078220875436857,0.8873913443516355,17
3.8058017439488987,0.9898933240210069,0.22783203668273339,17
3.304523152526521,0.6628474642224434,0.47303462815149006,17
3.1225594784310546,0.42498883052801817,0.2892766177546792,17
2.565471372395596,-0.11755804461269724,1.082548505091412,17
3.6491191479464304,-0.33717764929780997,0.9933645378510907,17
2.965896394393544,0.2678414716982761,0.5402960512097127,17
2.994395720353898,0.2990735981404703,0.8500876834198331,17
3.9695721176450793,-0.10349029647493584,1.6502067993709022,17
3.597557970230137,0.3589744675228407,0.7534415894043219,17
2.962636125752952,-0.11273120365095168,2.0004737156518075,17
2.7806526104825,0.13102699107854393,1.1089328209409373,17
2.4808550545696475,0.1510942202343098,0.9948181292806002,17
3.548912891203852,0.03645724343608692,1.088898427648527,17
2.848868927256994,0.11413598653722017,0.8085769598901676,17
2.6805898676712023,-0.19208643099333222,0.7563753251523405,17
3.016243057762015,-0.048611359239571356,0.9549050696041701,17
2.798784954976431,0.7239463743950867,0.2694409197599545,17
4.007439278754953,0.2488894909709416,1.173570276844656,17
3.3685641956431294,0.07440958886123623,0.26763442611278887,17
3.148879272267946,-0.19275161469596291,1.1466914547436577,17
3.164022022028185,-0.20863252166712182,1.502622521549001,17
2.788889263692209,-0.4271493046675219,0.7399225971538668,17
3.4703970879925388,-0.10423051741191822,0.8378777143436538,17
2.933759944404792,1.169269755861286,-0.2555598984538357,17
3.6430127774219145,0.7667219486438306,0.5972338998106556,17
3.3702532288674347,0.07887032879532181,0.6751678548103539,17
2.970621598591632,0.3136493890622535,0.7538020689317522,17
3.168322192978493,0.5071454987936225,0.1807098854337752,17
3.7788856375976065,0.14313004734552104,0.08250073573018443,17
2.9503382556960553,0.5377342784126192,0.6378293699999703,17
2.756409331364804,0.5175869338920092,0.7987632442451776,17
3.6026546525176677,1.0459799525805658,0.23039281105025416,17
3.7254688021453535,1.411860921580479,0.12360658519405096,17
3.2760694129894903,0.44811112091211347,0.4900298907049862,17
3.226459708235287,1.8266502311594122,-0.6185055004170867,17
2.3564593920183934,1.1433484068260427,0.24390283388548167,17
2.8324510291254583,1.0231737043015958,0.2512810701159671,17
3.6420336107735602,0.49011227474416585,0.7212196223488744,17
2.810409186551713,0.44386364837685865,0.08590178927522005,17
2.8667248007782935,0.3490249881656344,0.6079267792595338,17
2.106499846569859,0.34337225059331405,0.548549240750604,17
2.9422666481902073,0.7933528017458656,0.20695839981280278,17
2.0788696737312353,0.4659659614973113,0.4336106217480421,17
3.070511801701176,0.4251920710206548,0.3530983561391941,17
2.5073157481295016,0.3120143767424862,0.30672412165696156,17
2.8364266401864047,0.7429281842361449,0.3308703004519907,17
2.4086747319410025,0.3004547268301027,0.7131407939656725,17
2.8872394212926697,1.1333570061852722,-0.13202900673377038,17
2.319342517150497,0.3444626624532287,0.5541549696047228,17
2.4763387350466175,0.11910419631118262,-0.10071148919150334,17
2.1661303432334704,0.5022478651156406,0.23468315322879285,17
2.4439653316335948,0.41305762167450955,0.6470194805180312,17
2.2228575413592324,0.9270717613889993,0.33030072694014617,17
2.525969643997459,0.5644154439297975,0.4308145437604984,17
3.435333518448721,0.11368636690669053,0.11713835678518286,17
2.6552656975165605,-0.2651796081717341,0.7085682218520706,17
1.3980788829009458,-0.7714255585887528,-0.8116287717294013,17
3.003890536351146,0.03554089560953336,0.4461201735009402,17
3.693465871545954,0.37406127476019513,0.06644365092875387,17
3.5829450855780256,0.5292701340156054,0.6425714077118211,17
2.875182917645873,0.38077950442325925,0.2970769497174957,17
3.4950206043666125,0.2804845411223828,0.9404288610848927,17
3.171383327061,0.4940368594141257,0.7544795620028615,17
2.840563412993566,0.002866213094195735,0.6213649836169086,17
3.157265191261088,0.4707829514121683,0.08720582966579701,17
3.1697766256189115,-0.03189623965470134,0.6726648829346188,17
2.596199056052314,-0.004291789024627824,0.3497772518824101,17
3.47571875820745,0.47780896471115153,0.2101020415698392,17
3.5215148288113083,1.0119929738758788,0.36632325518749037,17
3.813574588160677,-0.11061624121919889,0.48068154327935336,17
3.4391782547526573,0.3161498248258379,0.43743088324666396,17
3.168995190473237,0.2509427325776419,0.4361297510793678,17
3.3276612071256197,0.20922005941376137,0.23319252726218825,17
3.7361812603444506,0.41056846558989724,0.15939305767227427,17
3.2397856658879935,0.10610082709468026,0.4008099206653007,17
3.349141701236125,-0.01196403418340259,0.870380291986362,17
0.8321155618086921,-0.9456260358814843,-0.0593854216973642,17
3.8537355467101446,0.7001236086053794,1.197935249708488,17
3.1227398214561126,0.6644959176365469,0.8793092293648294,17
3.468221624042223,0.05413477808548889,0.6222282752453184,17
3.412200822670797,-0.3429542977351803,0.5655662970448668,17
3.7079624672016847,-0.15333135769058998,0.053746545825771694,17
3.098950284645565,-0.3594832156704887,0.41102693603042223,17
3.6968578696377574,0.01424193337593093,0.2369055484047669,17
3.5015605638607648,-0.33349867375177283,0.03054200171810696,17
3.1025848743318263,0.02507009155128411,0.33704735346760856,17
4.036390232460458,-0.0520381335209016,0.04482586116903313,17
3.5782559281110062,-0.012775741131749598,0.29116422627757044,17
3.719405604077155,-0.04588233229659548,0.35953895285067167,17
4.751703045866991,-0.06054623634782562,0.25056825976434893,17
3.6427318275212075,0.18577114375785225,0.536294110422969,17
3.2449875702780595,0.20158118998919572,0.1345881176209594,17
3.525388549613472,0.09900264607183513,0.2823899304870809,17
3.508638527145241,0.1041460450861018,0.4067189759213143,17
3.6279023804995036,0.09214915696574473,0.21578448418252466,17
3.5274627558168463,0.1545496299178356,-0.01956565258335715,17
3.3902742582922314,0.03086222001264615,0.22287853982793565,17
3.27164505242593,-0.410283273824598,0.6740699884013884,17
3.5952225288729216,0.020455693869844825,0.14778938711334447,17
3.0383842060032054,0.5584931136329995,0.3005094239369046,17
3.907586240705401,0.07864074888863541,0.18827652185464794,17
3.180440429313805,0.2814396084920511,0.5219029577087053,17
3.298928234952072,0.31226072222942425,0.07114370760035216,17
3.800912706474688,0.5705610316160935,0.726986812679274,17
3.318244045053702,0.32511148786301775,0.0987518862088349,17
4.096335293800006,0.7460335604705158,0.7110072270346124,17
3.4789629813163967,0.3250052742119083,0.1741912957818482,17
3.287894732154721,0.2953785622536838,0.6008911822551914,17
3.7182498832416844,1.257280180980284,-0.21024170938920764,17
4.006951058506889,0.6258064584282184,-0.8165038530925106,17
3.196553088253721,0.4883499258757872,-0.5948330895836269,17
3.987430159673679,0.20628168307846084,0.45138120495113315,17
3.203969850209784,0.38623994687249497,0.6621000339798427,17
3.9551455102087774,0.5033838842545971,-0.6566583437739731,17
3.7801056552512686,-0.10263555819832305,0.17469605862010038,17
1.1847201281298259,0.6150664611368151,0.5430450970024927,18
1.8077407439530373,0.19428125064813093,-0.005165913270713947,18
1.4417542866209292,0.8559561010418104,0.3823338679393433,18
1.4565240226763687,0.6983631050125961,0.42596014304166296,18
2.2797337264469495,0.7450043882348066,0.4202258968475557,18
2.034724672797325,0.9017983987460114,-0.2359828322586516,18
1.5163047834737122,0.608190862350987,0.6184060785455178,18
1.638580114275826,0.38439759373975807,0.987285520867315,18
2.4513484895995354,0.8809403370057025,0.0025806364703068784,18
1.5701041401644915,0.3179382567453749,-0.02720285793154473,18
2.142326170099964,0.6589912726846674,0.44136843716800256,18
1.37120255275662,0.27950187352326306,-0.025477693788530254,18
1.6096402619993675,0.42036826738094385,0.14978678468524267,18
1.6574866292265795,0.49029229108440325,0.16733309438691174,18
1.94682033073736,0.6545697487630674,0.2404493696255685,18
1.8116623671804648,0.40449519081625346,0.8757488410106194,18
1.617208851410069,0.36680255520724553,0.8719030119347894,18
1.3899395118854239,0.09327204251051584,0.8656292247197298,18
3.7886034680414173,0.917096235511571,0.687845003556754,18
3.665873338868622,2.343174620015257,-0.2482264334648079,18
2.0731476061067253,0.4427766248225454,0.23075892210909404,18
2.090289284886381,1.0171384867884599,0.01968921839714952,18
2.519677186241146,0.6373451368768892,-0.4096335874261362,18
3.1074992694312247,0.2301013374197202,-0.3366503304644821,18
2.1989466394282067,0.6868213432414987,-0.4528354262910481,18
3.3058512535754745,1.3465312801391485,0.40375508054685955,18
4.109930594559549,1.6515523095087161,1.4489297197173516,18
1.1287313678033106,0.6618745781020984,0.5448223292749533,18
2.1703841262977615,-0.07891501493690974,0.5034031185302656,18
2.0343267253400725,-0.04412517860482654,0.03297778285298279,18
1.8232180025398017,-0.05313975527200861,0.24996868225744623,18
2.2107175787522415,0.5923903710089827,-0.7200949717782574,18
2.6790802439507733,0.014388879398795318,0.15124384502303265,18
3.5698961024689675,0.8167326119289852,-0.6119142234351963,18
2.9986768771612096,1.6886896981832547,0.1290936561866133,18
2.291666908059635,1.3603371835395728,-0.42050995373493166,18
1.8751855578092944,0.8048295293312201,-0.38286535169071717,18
3.144686245140597,0.9942686443435378,-0.8194544317572097,18
2.3039961543916503,0.021460250864601623,0.05116647581202727,18
2.113253613464137,-0.04311606754893352,-0.27509803296371016,18
2.1949201831889167,0.5268823392186047,0.12035418946308235,18
1.1262529718482726,-0.01138642822735692,0.3364621495102443,18
2.3061624151349203,0.8054307964165347,-0.3870457534970233,18
2.940782467360904,0.4950067506585892,0.18468972021387117,18
2.1184410235152096,0.7138688300638039,-0.10891219702320158,18
2.0052675359958485,0.6283340430769714,-0.013779228053807884,18
2.403749031025364,0.5656012954061099,-0.3315514269178055,18
2.175010227135574,0.4964968476762382,-0.09035399907068829,18
2.6108540071389514,0.7852910964064935,0.3575528442365993,18
2.3698972291382643,2.165814578180468,-1.490268417666696,18
2.401969534244679,1.156679740433949,-0.37625482026939494,18
2.284262613241236,0.6487107253281575,-2.21650043739108,18
1.9074705282319033,0.7840835883544536,-1.0211196886195362,18
2.2708686739949586,0.5865197123124574,0.21278730096829956,18
1.8036225569554967,0.5987519611915444,-0.9093284901134873,18
2.609019631227919,0.4266249980406545,-0.5711363351757952,18
2.6391884948595146,-0.09096777297223851,-0.2669506739049413,18
1.6780829240991675,0.05366287839485401,0.14637189031328707,18
2.7578167567434533,0.18972284024680322,-0.9159989020002626,18
2.4126130995787944,0.05392520250193125,-0.7101566342678932,18
2.615635782645785,-0.2964135710090296,-1.2132595412943334,18
1.7899994150462906,-0.448312796430871,-0.573861402320852,18
2.5832613586415856,0.07032295823005734,-0.4589902483675724,18
2.262452975959341,0.29019549749060597,-0.36286828364602736,18
2.406439062971935,0.3638833464149391,-0.9797132189206706,18
2.2348414381992816,0.22246558667762803,-0.5431923899446793,18
2.875907106259242,0.2268710450093541,-1.990422491694546,18
1.5961609978367308,0.8485359680338603,-1.6335533779441822,18
1.4665866435421955,1.0530610757119527,-0.9859166199677339,18
1.9395038463789616,1.9227236261510492,-2.1840447459525723,18
2.2206810618976736,1.6462760466762996,-1.7070533557718024,18
1.6397557758957428,2.2057559756659,-2.27172858391056,18
1.561212847529473,2.05993872527522,-1.122286278076562,18
2.4492790028255325,1.0054333896530008,-0.37728656137324806,18
2.1117125836955064,0.5577963165964123,-0.9257258697883617,18
1.9613411273453958,0.3931996015686489,-0.8758473778565133,18
2.2124230174284296,-0.05357605034368709,-2.39149813949855,18
2.019407426674162,-0.6007333632784896,-1.9087161638845365,18
2.288125940498254,-0.3748166523937259,-2.2931333506878877,18
1.747548181426106,0.03619639437217573,-2.0454566738718034,18
1.5441624566712273,-0.2617777794889732,-1.001068944127305,18
2.420453362427973,-0.47769578104209975,-2.3915378185568,18
2.234894710341096,-0.4885649495636027,-2.0084465528377913,18
2.044935428700541,-0.7303474931598091,-1.8700274348109367,18
1.7950249379531507,-0.44544527090924496,-2.134762542204107,18
2.1672029345185613,-0.24235124862251275,-1.5619187496274514,18
2.5696312984478915,-0.4803152669370713,-1.072937981704599,18
2.9525226980382735,0.07814947037466045,-0.7950934534527981,18
3.136256140678669,0.047020390354860914,-1.8710312565558807,18
2.565400248059824,0.03582355917806798,-0.42160683971676854,18
3.0696546005031093,1.1519685008196991,-1.2735432098328214,18
1.9398594790284607,0.44160196213717734,-1.4955529337644375,18
2.655093088852351,0.508843908351713,-0.6261203402933602,18
2.8981841545424842,0.3211576657507458,-0.2923392854589772,18
2.028360336816189,0.13389529638857114,-0.2528768775430082,18
2.0735927500071374,0.07387328410027684,-0.25889300807885046,18
2.4633698234693964,-0.06567961551809376,-0.2587262266377174,18
1.791923962817056,0.12327178383175431,-0.26999331714410624,18
1.7905832042624812,-0.05217977836558939,0.031929068317654324,18
2.618205749198518,0.2501186665945536,-0.028746725017120903,18
2.0210713959888236,0.15223716109139704,-0.3499968239814831,18
1.8554141684020864,0.018185718156939364,-0.1432553983693543,18
2.1311461132266656,0.08483746875049876,-0.36030336215357245,18
1.95509926547595,0.31780041871349834,-0.4223537747085053,18
1.9110595213221537,0.020162422219633044,-0.5404030540626056,18
2.2945368883957347,-0.06401324458114604,-0.42605424362738076,18
1.7366103740188008,-0.06115602640720945,-0.1217833852284058,18
1.7518986945720483,0.004354676123190373,-0.04592917227664683,18
2.3812983118119297,0.22685889977658882,0.18532041599460558,18
2.428658739899643,-0.0002473711022315293,-0.04610676502628371,18
2.227723219809124,0.07381776694464738,0.025671850450966125,18
1.8276960255624697,0.05941700562087315,-0.02183259805519997,18
1.572487720691585,0.09600322040716132,-0.19928107155945834,18
2.112507804429495,-0.08906002408250088,0.15284505558372521,18
2.52726736135122,0.06469304782227152,0.01951624622620399,18
1.6052518914606146,-0.21599365216263722,0.04839591482699161,18
1.5990001316175588,0.037138766520382505,-0.019647848439905424,18
1.7853031174610692,-0.28696507596407467,-0.23057757021130248,18
2.318335855445538,-0.1276029806768951,0.08588858041665134,18
2.442352034224556,-0.055926181405549016,0.009600480765682587,18
2.238359090192179,0.04815510439675624,0.1891503315360077,18
2.185108957131351,0.1416307164962948,0.07744648383517647,18
2.0774542352001006,0.25816682788012485,-0.46882327739375224,18
1.9033920444787962,0.3171948430109462,-0.36201503071854685,18
2.1162494697165517,-0.4141487751161994,0.5463188300022245,18
1.9071330122185854,0.19723023254580405,0.1272668969450405,18
2.0466799865169514,-0.06789785633989583,-0.03184592327347526,18
2.0556084700366752,-0.10136638378012838,0.2761368639522376,18
1.8824804316276107,-0.17848279580291812,0.009121050919272655,18
2.435897660238468,-0.11215563971079856,0.09837201242232399,18
1.84879288143067,-0.39677244131381106,0.6976342115895634,18
1.9778791591080642,0.022224788689296667,-0.6120635705439061,18
1.7238089867273259,-0.44371534307386806,0.0960453880465964,18
1.680349051282214,-0.18361029193229733,-0.26443533461281576,18
2.2761566936612856,0.019921760021786358,-0.9448053232318105,18
2.165308831059446,-0.24552536161429964,-0.4258995026007254,18
2.454047460656969,-0.35161662722753007,-1.1408368391138428,18
2.47161829601054,-0.12029346224992277,-1.1976037541476767,18
2.3924751062475873,0.1497529904651513,-0.9750175227873746,18
2.1290853057513623,-0.5101192748663176,-1.5540941558043257,18
2.311745520569785,-0.6007969331842471,-2.0252982280878733,18
2.742192060648448,-0.4722189021370205,-1.6564670632634577,18
3.0782779182517253,-0.6645533396033688,-0.6220049272387828,18
2.7273826554483858,-0.49874768692412685,-1.0139899930298306,18
2.640225524424098,0.17076420892115093,-1.1700546052001812,18
3.0143667572086295,-0.5104306714408547,-0.19700466253449642,18
3.2818134786452746,-0.6494743833943621,0.14051006158852355,18
3.2794618399321833,-0.7634019376265999,0.005611204721283276,18
2.923694073040957,-0.5007002950266011,-0.6781692082167746,18
3.2039652773640896,-0.5010264400947277,-0.9930637867877742,18
2.6673685428388265,-0.39926182143219857,-0.36575959290688237,18
3.0584475243297127,-0.4853726380022896,-0.8080006532665024,18
3.0044411901318435,-0.4819791510367289,-1.5910513519861875,18
2.7933171411861006,-0.48067960686460887,-1.4217930397008236,18
2.6125976082700104,-0.15877798918508593,-1.8852668665591041,18
2.4487476049158396,-0.4493017053260988,-1.6181271757380709,18
2.9247224487756034,-0.5206133532483931,-1.4511562095817425,18
2.471309975517576,-0.3546024889196861,-1.5517952856140995,18
2.944661381113156,-0.2468395427175678,-1.4064397248457159,18
2.4204610217779985,-0.49722138673042493,-1.2684647088552545,18
2.6434051829093153,-0.6557834119320577,-1.2618358328073978,18
3.36306727769511,-0.686793101033215,-1.1742238715022961,18
2.602756140237121,-0.40730374155242444,-1.6212376764049334,18
3.1587096717361662,-0.0014793536213624824,-2.0459059682134857,18
3.2295689211161673,0.001909451621380588,-2.13285989190062,18
2.3308900272818156,-0.12421088652115835,-1.7089663767594943,18
2.317255732618737,-0.17353473687721602,-1.7653087884105432,18
2.9157561848087528,-0.6260993376672865,-1.0190167032434487,18
2.812663484965252,-0.39520971206297667,-1.15683821249475,18
2.8183436703887166,-0.5272028548468791,-1.605334930248921,18
2.6038225870079685,-0.2834692107386342,-1.307861670926998,18
3.0066915355040336,-0.5914908962129762,-1.4494115102316334,18
2.4519349488121365,-0.7181068961470096,-0.9652301811169071,18
3.178707688226297,-0.5933640029442264,-1.2281817586979749,18
2.441913332201403,-0.42044722957439906,-1.6575062744580986,18
2.8347968965375543,-0.5748274220998705,-1.579866439657762,18
3.0128962617126644,-0.08888654313771617,-1.8644953754463751,18
3.3235352895825523,-0.2415134915541757,-1.4950621107448203,18
3.602943707576124,-0.5125749312039212,-1.3963633872517838,18
3.0594701533350492,-0.5120908163214295,-1.4763305276384822,18
2.666946159018922,-0.19973357025536623,-1.511839660588442,18
2.6040375430665184,-0.5662438131131179,-1.3125219515749702,18
2.610503316962561,-0.3828742524589762,-1.3984543546401267,18
3.047423520352538,-0.35823323652415057,-1.298119274133702,18
3.63520924896143,-0.4459836835704842,-1.5359040806527762,18
2.6503785655253553,-0.607913550515018,-1.3600848501174425,18
2.861197980667512,-0.4602044282981066,-1.5495622237539306,18
3.5611197555192944,-0.4538231416889872,-1.132590615905918,18
3.7133129360019543,-0.6993649932775547,-1.1808615805422276,18
3.1779481794850564,-0.3571885683593689,-1.3654608651597688,18
2.582338968904685,-0.5404712603108406,-1.470038287108156,18
2.508084458861227,-0.34605327653280493,-0.947693793065651,18
2.3372729732017468,-0.6984281362965113,-0.7017941453832246,18
3.2335990916988298,-0.5384675824650615,-1.4140796820549653,18
2.9185858547212344,-0.4852927419520515,-1.1915658391385004,18
3.0348106063852556,-0.441051375309338,-1.6444231092903718,18
2.680855094955238,-0.4350571701123114,-1.055378033745833,18
2.90354205349318,-0.6952949611931329,-0.6881241164806843,18
3.1537602428192177,-0.5496392729576127,-0.9360722970429062,18
3.319609897380784,-0.6565116944802541,-0.8776594018921505,18
3.2830375645274015,-0.408904244257236,-1.3494306259352753,18
2.8884871418135907,-0.5767657593551294,-1.6854287733193483,18
2.884984803688131,-0.6763428998459281,-0.9087475556334554,18
3.024789880179646,-0.6956942031333068,-0.7671503739542676,18
2.615850674323707,-0.3534441542256398,-1.469985830103711,18
3.4930759961263096,-0.764447608417406,-1.4313416058682986,18
2.4763190931788865,-0.38999490032626316,-1.158562390170542,18
2.7215835687439194,-0.33170084209707285,-0.6742255960841883,18
2.5260512973830402,-0.4201514897032802,-0.9826504234467784,18
3.04616958420368,-0.5320093728882962,-0.8520137452966667,18
2.699969466387897,-0.3985463815311758,-0.661448214261544,18
2.572508225469739,-0.5534814512540132,-0.30655940496280176,18
3.2493125665249374,-0.5905373496593344,-0.30816352089609117,18
2.6908586409306685,-0.8064536428766677,-0.29889133473825963,18
2.346050472260218,-0.5198462190120623,-0.4525598294477995,18
3.045830826441917,-0.11721949661146215,-1.0211011702574462,18
2.910916361771749,-0.23755813765079267,-0.8076380971479603,18
2.754275750979322,-0.41932142664519767,-0.27499943686364636,18
2.7985204983685015,-0.5793415138976868,-0.2336324216723456,18
2.3025331234836286,-0.44652546207657723,-0.7671032804648956,18
2.5433378515608305,-0.4872256952932726,-0.47620828822846856,18
2.4794924636903968,-0.27717356869546295,-0.8678613400406333,18
2.3932693394822024,-0.2240819302709052,-0.6756267299146662,18
2.5927580172994915,-0.5688640675750773,-0.3941080532319449,18
3.226759067310537,-0.955496937199353,-0.019058808214936718,18
2.9503629385128503,-0.7893186969187672,-0.6912061574566849,18
-3.428451905123119,2.5042397054547125,0.5300314416324441,18
3.0033328109043937,-0.6601963044659876,-0.24420846503642193,18
2.4680570883398336,-0.5850568642141638,-0.7516745361444084,18
2.886127763593302,-0.336273754982176,-0.9674311677307148,18
2.689548645209441,-0.48059830055661035,-0.39943862172485706,18
2.568745290939814,-0.8056128394266324,-0.01589633658294141,18
2.811707230740949,-0.7762429318376323,-0.13897269444752713,18
2.703774427416892,-0.014601537904143416,0.14776049061909374,18
2.691639326330709,0.11081885440861196,0.238166807260078,18
2.682602807833426,-0.09740101104286507,0.07537374560434568,18
3.133759180602709,0.20831007449423475,-0.12313739441335647,18
2.957808645243378,0.25943607737087776,-0.8009058570728012,18
2.7374323860562435,0.16548166486083635,0.13469092960169704,18
2.570712928398201,0.2280175465213055,-0.5819712397740934,18
2.3780791649142987,0.21133376127791684,0.48293174340877754,18
2.465973611046814,0.6723378467941985,-1.1823257260508646,18
2.4875303526476813,0.5835710124648416,-1.0836886235236551,18
2.162985438874572,0.4883069728448704,-0.8503155117685174,18
2.1955351696188066,0.4282663521472239,-1.106082747435618,18
2.395153909438636,0.34876797492199657,-0.8830322728871264,18
2.197520847832274,0.5755603233693095,-1.2461577292038124,18
2.477792116329761,0.4098088809318911,-1.295928218135495,18
2.512538287932809,0.6172894324820943,-1.410088518043748,18
2.630518128903148,0.6007180983316632,-1.3962907140888607,18
2.382079878510296,0.44305960221381674,-1.1296471921194287,18
2.2311654687360627,0.5134066281164256,-1.0462411493619854,18
2.363101630667021,0.500016789703519,-1.278183392492926,18
2.271521870276463,0.5165002653199189,-0.944904792611207,18
2.1537037271794355,0.2862778608847288,-1.2394405430536857,18
1.8183629241814359,0.3716094895183361,-1.2998664077919877,18
2.8809326879977104,0.31568864786102435,-1.5943517323095435,18
2.5004943040034937,0.20368378933716355,-1.4565297862291982,18
2.318814056980739,0.15284507844485615,-1.4216234989460526,18
1.9444700268579296,0.6267203790062559,-1.488680328679357,18
2.2538968285948755,0.2815406032010038,-1.4797222572781557,18
1.991128573981135,0.11937434716610316,-0.8213363243474286,18
2.4382334129783847,0.33503395643126294,-1.170615473415318,18
1.9801207199817057,0.1917812327681381,-1.5418968409354408,18
2.0402632072294864,0.07187853554989614,-1.410023766451324,18
2.592790429759538,0.10650240930775258,-1.1501502347197297,18
2.570207265933231,0.40469350666362763,-1.3674905979514909,18
2.037368483618567,0.29166749705790423,-1.238942876432161,18
2.292728583869903,0.0654487277684193,-1.096456268141239,18
2.033188753015722,0.49567889895470557,-1.485702623624116,18
1.904218580299764,0.22311137260916056,-1.6401522151040615,18
1.6906720325507352,0.22753715256549292,-1.2676024021898666,18
2.081903381660081,0.23684416649969872,-1.6109387253195022,18
2.694395065420182,0.4121142312586133,-1.8394890435274152,18
2.2197795137369214,0.5327215507568624,-1.4985144691879968,18
2.7514972746917072,0.6075260117924054,-1.5348942122568356,18
2.1363152031095525,0.6687860319205332,-1.22408536849497,18
2.746082674277897,0.769056898490957,-2.0609156029169893,18
2.003500125227842,0.5368764341243698,-1.0806525805606222,18
1.9028587432714923,0.34766131561868907,-1.0762197570686722,18
1.7569793295188827,0.4768503956850341,-1.0769775112897155,18
2.7619605770758184,0.9706467301022865,-1.731769022640615,18
3.065190105496765,0.9172966731381735,-1.2183585696475874,18
2.209631961746712,0.6628469660951225,-1.064089643293697,18
2.323951035172774,1.0522067003522828,-1.3744968668550446,18
2.776792786505555,1.0688375206734424,-1.3102089122296865,18
2.2413729819906085,-0.23801320562248965,-2.0125922935132063,18
2.2329058844687264,0.8006398057345214,-2.2230633691686306,18
2.282366068169806,0.2290530038814593,-1.9709324795872027,18
2.165234502647538,0.6623917577130172,-0.658439267706125,18
2.2096053487277887,0.7904965653048955,-0.9488696980392262,18
2.6388523209412456,0.9853529096297773,-1.6800024199765784,18
2.778283393049262,0.9314800245063197,-0.8318302155659324,18
2.0663685924462185,0.3997044778117393,0.2723870367352027,18
2.5553199527250308,0.8876353105384991,-0.7715377414727848,18
2.8733534737474633,0.6324035994567079,-0.33873963790503486,18
2.912126408526089,0.4808765027226117,0.24324650929497232,18
2.9393183659590365,1.0094047281020613,-0.5487191174825539,18
3.451124028838121,1.1617848809540692,-0.5408691293836643,18
3.14248171367408,0.9645797421766262,-0.34944324995475856,18
2.2916293296266517,1.0710322223753004,-0.1951054593720952,18
2.9141408105125053,1.039856109963174,-0.2855096407421927,18
2.665183251089094,1.0205295587557197,-0.2559145142710353,18
2.6951422041044397,0.9093352344045982,0.7998671058946335,18
2.421956169922545,0.9677577656311038,-0.0719501527244606,18
3.4627549747013924,0.7572724115747991,0.17846394539182164,18
3.3810360935554913,0.8912979590605405,-0.2246949151966194,18
2.425655125230897,0.8253480054422443,0.02960900810456048,18
3.044671491243538,0.787422514158503,-0.28777617307906767,18
2.9451459239436644,0.8112374932097739,-0.5456682282500345,18
2.7127278792416587,0.7416167846178856,-0.9710430123770236,18
2.506208632887621,0.6113856565272231,-0.3345561755200379,18
3.4772909246363324,0.45868218440937175,-0.827985400773446,18
2.6565076563066747,0.493536735208641,-0.7590541750088186,18
2.75224552588868,0.21114073323848473,-0.5564585931456946,18
2.3907648462596027,0.10335924769495693,-0.2781797794921234,18
2.7711866926679942,0.03452048493036067,-0.312968720546713,18
3.325809601989612,0.16146765902332652,-0.6184412388751189,18
2.6567480415188363,0.07463943288960793,-0.6546120081861806,18
2.8717591089660233,0.2196407584319783,-0.9252801850428493,18
3.089592890808539,0.11310849408333003,-0.5383259915129552,18
2.850912704813228,-0.17242606589148152,-0.6074946393699293,18
2.9025233464070967,-0.22903521092307222,-0.9583694235292987,18
2.285871123839981,0.11110579759021531,-0.844258660244813,18
2.4312094560684048,0.20103227376055707,-0.657869329646846,18
2.096088262372324,0.03556022136777562,-0.03361262897048981,18
2.705355864883626,0.08556543977188182,-0.6824450964567113,18
2.7639816473620016,0.3708568452163791,-1.0657687277342642,18
2.56982730892327,-0.10875406376689323,-0.5846091675169499,18
2.5330680968257524,-0.048528978933524286,-0.0729638424162418,18
2.6176305570773297,-0.1131021087132287,-0.46665438888833255,18
2.1910952158903254,-0.11407597481122007,-0.8195648330081576,18
2.3256988502835236,0.10629667705507116,-0.6200676211577368,18
2.456597362108772,0.03569032880787834,-0.7553021794005114,18
2.909373798010135,-0.28898014413320067,-0.6196390309002757,18
2.357682519149234,0.28503872543563136,0.1247778072434696,18
2.2658407970984764,0.17868878341512143,-0.363814615415841,18
2.3960834860919955,0.10830435229260492,-0.24564791374962366,18
3.1478570137019983,0.30837600758577877,-0.002128867670155829,18
3.0823448637189172,2.9127717292910544,-1.4189867412521342,19
4.6620848348573425,2.0849801519322546,1.1934806640055065,19
2.508852064637353,1.987101578865656,-0.9776988571292713,19
